kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes,pc_owner_official,match_score,api_stability
field,com/corrodinggames/rts/gameFramework/f/ab,Lcom/corrodinggames/rts/gameFramework/f/af;,a,field_y_f_currentTab,currentTab,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.905000 margin=1.905000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/y,0.905000,stable
field,com/corrodinggames/rts/gameFramework/f/ab,[Lcom/corrodinggames/rts/gameFramework/f/ae;,d,field_y_i_incomeSeries,incomeSeries,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.955000 margin=0.113333,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/y,0.955000,stable
field,com/corrodinggames/rts/gameFramework/f/ab,[Lcom/corrodinggames/rts/gameFramework/f/ae;,f,field_y_k_armySeries,armySeries,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.955000 margin=0.113333,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/y,0.955000,stable
field,com/corrodinggames/rts/gameFramework/f/ab,[Lcom/corrodinggames/rts/gameFramework/f/ae;,h,field_y_m_buildingSeries,buildingSeries,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=0.955000 margin=0.321667,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/y,0.955000,stable
field,com/corrodinggames/rts/gameFramework/f/ad,Lcom/corrodinggames/rts/gameFramework/cb;,a,field_aa_a_basePaint,basePaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ad,Ljava/lang/String;,b,field_aa_b_debugName,debugName,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ad,I,c,field_aa_c_baseColor,baseColor,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ad,[Lcom/corrodinggames/rts/gameFramework/m/fq;,d,field_aa_d_normalAlphaPaints,normalAlphaPaints,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.087500,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ad,[Lcom/corrodinggames/rts/gameFramework/m/fq;,e,field_aa_e_boldAlphaPaints,boldAlphaPaints,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.087500,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/ad,(IZ)Lcom/corrodinggames/rts/gameFramework/m/fq;,a,method_aa_a_getPaintForAlpha,getPaintForAlpha,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.775639 margin=1.775639,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/aa,0.775639,stable
field,com/corrodinggames/rts/gameFramework/f/ae,Lcom/corrodinggames/rts/gameFramework/by;,a,field_ab_a_metric,metric,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ae,I,b,field_ab_b_minValue,minValue,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ae,I,c,field_ab_c_maxValue,maxValue,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ae,I,d,field_ab_d_maxIndex,maxIndex,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ae,Ljava/util/ArrayList;,e,field_ab_e_values,values,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/ae,(Ljava/util/ArrayList;)V,a,method_ab_a_buildValues,buildValues,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ab,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/f/af;,a,field_ac_a_OVERALL_STATS,OVERALL_STATS,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/f/af;,b,field_ac_b_INCOME_CHART,INCOME_CHART,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/f/af;,c,field_ac_c_ARMY_VALUE_CHART,ARMY_VALUE_CHART,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/f/af;,d,field_ac_d_BUILDING_VALUE_CHART,BUILDING_VALUE_CHART,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/f/af;,e,field_ac_e_TOTAL_VALUE_CHART,TOTAL_VALUE_CHART,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.045000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Lcom/corrodinggames/rts/gameFramework/by;,f,field_ac_g_statMetric,statMetric,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/af,Ljava/lang/String;,g,field_ac_f_shortLabel,shortLabel,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ac,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ag,I,a,field_ad_a_bucketCount,bucketCount,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.363333,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ad,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ag,[I,b,field_ad_b_values,values,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ad,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ag,I,c,field_ad_c_maxValue,maxValue,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.363333,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ad,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/ag,(I)F,a,method_ad_a_getNormalizedValue,getNormalizedValue,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.790490 margin=1.790490,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ad,0.790490,stable
field,com/corrodinggames/rts/gameFramework/f/ah,Landroid/graphics/Paint;,d,field_ae_d_defaultPaint,defaultPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.339286,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ah,Landroid/graphics/Paint;,e,field_ae_e_currentPaint,currentPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.378000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ah,Landroid/graphics/Paint;,g,field_ae_g_highlightPaint,highlightPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=0.339286,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/ah,Lcom/corrodinggames/rts/gameFramework/utility/p;,i,field_ae_i_segments,segments,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/ah,()Ljava/lang/String;,a,method_ae_a_getPlainText,getPlainText,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.933100 margin=1.933100,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.933100,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(IZ)Lcom/corrodinggames/rts/gameFramework/f/am;,a,method_ae_a_layoutLine,layoutLine,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,1.000000,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Landroid/graphics/Paint;)V,a,method_ae_a_setCurrentPaint,setCurrentPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.791815 margin=0.271795,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.791815,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Lcom/corrodinggames/rts/gameFramework/f/ai;)V,a,method_ae_a_addSegment,addSegment,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.789166 margin=0.365881,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.789166,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Lcom/corrodinggames/rts/gameFramework/m/e;II)V,a,method_ae_a_appendImage,appendImage,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.752977 margin=0.448690,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.752977,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Ljava/lang/String;)V,a,method_ae_a_appendText,appendText,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.846659 margin=0.266452,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.846659,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Ljava/lang/String;I)V,a,method_ae_a_appendTextWithColor,appendTextWithColor,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.802683 margin=0.334779,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.802683,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Ljava/lang/String;Landroid/graphics/Paint;)V,a,method_ae_a_appendTextWithPaint,appendTextWithPaint,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.742151 margin=0.274248,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.742151,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Z)V,a,method_ae_a_setCentered,setCentered,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.800136 margin=0.280116,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.800136,stable
method,com/corrodinggames/rts/gameFramework/f/ah,()I,b,method_ae_c_measureHeight,measureHeight,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.771124 margin=1.771124,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.771124,stable
method,com/corrodinggames/rts/gameFramework/f/ah,(Ljava/lang/String;)V,b,method_ae_b_appendLine,appendLine,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.732571 margin=0.152364,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ae,0.732571,stable
method,com/corrodinggames/rts/gameFramework/f/ai,(Landroid/graphics/Paint;)I,a,method_af_a_measureWidth,measureWidth,pc-v1.1-cross-build-transfer,cross-build-member,high,translated descriptor + bytecode/string/reference fingerprint; score=0.655000 margin=1.655000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/af,0.655000,stable
field,com/corrodinggames/rts/gameFramework/f/aj,Landroid/graphics/Paint;,a,field_ag_a_paint,paint,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ag,1.000000,stable
field,com/corrodinggames/rts/gameFramework/f/aj,I,b,field_ag_b_forcedWidth,forcedWidth,pc-v1.1-cross-build-transfer,cross-build-member,high,structural descriptor + mapped method usage fingerprint; score=1.000000 margin=2.000000,PC v1.1 member semantic transferred to Android DEX,com/corrodinggames/rts/gameFramework/f/ag,1.000000,stable
