official_row,official_sheet,section_context,context_type,category,version_added,key_raw,key_normalized,key_candidate,value_type,description,example,evidence_status,best_parser_owner_official,best_parser_owner_named,best_parser_domain,best_match,other_hit_count,semantic_confidence,implementation_note,best_method_official,best_method_descriptor,best_method_named
54,1.16,[core],ini_section,Necessary Code: will cause error if these are not included,,name:,name,name,string,"Defines the unit raw name, game uses it to identify as a unique name. (This is not displayed in-game)",name: customTank1,matched,com/corrodinggames/rts/game/units/custom/l,rustedwarfare/custom/CustomUnitMetadata,custom-unit-metadata,name,19,medium,,,,
1043,1.16,LogicBoolean_,logic_boolean,,,and,and,and,bool,Connector. Adds another condition to the list. All conditions linked by this must be reached to return true.,autoTrigger: if self.isInWater and self.energy>=1,unmatched,,,,,0,official-only,,,,
1044,1.16,LogicBoolean_,logic_boolean,,,or,or,or,bool,Connector. Adds another condition to the list. Just one of the conditions linked must be reached to return true,autoTrigger: if (self.energy>=2 or self.ammo>=1) and self.isFlying,unmatched,,,,,0,official-only,,,,
1045,1.16,LogicBoolean_,logic_boolean,,,not,not,not,bool,Conditional. Reverts meaning of the next logic boolean. Useful to set negative conditions,if not self.isOverLiquid (the opposite of being over liquid),unmatched,,,,,0,official-only,,,,
1046,1.16,LogicBoolean_,logic_boolean,,1.15,<,<,<,bool,Return true if number on left is smaller. Means less than next value,isLocked: if self.ammo < 1,unmatched,,,,,0,official-only,,,,
1047,1.16,LogicBoolean_,logic_boolean,,1.15,>,>,>,bool,Return true if number on right is smaller. Means greater than next value,autoTrigger: if self.isInWater and self.energy>=1,unmatched,,,,,0,official-only,,,,
1048,1.16,LogicBoolean_,logic_boolean,,1.15,<=,<=,<=,bool,Return true if number on left is smaller or equal. Means less or equal than next value,"requireConditional: if numberOfUnitsInTeam(withTag=""fish"") >= 10",unmatched,,,,,0,official-only,,,,
1049,1.16,LogicBoolean_,logic_boolean,,1.15,>=,>=,>=,bool,Return true if number on right is smaller or equal. Means greater or equal than next value,"requireConditional: if numberOfUnitsInTeam(withTag=""fish"") <= 11",unmatched,,,,,0,official-only,,,,
1050,1.16,LogicBoolean_,logic_boolean,,1.15,==,==,==,bool,"Return true if number, unit, string, bool on both sides is the same. Means equal to next value",hidden: if memory.tail == 0,unmatched,,,,,0,official-only,,,,
1051,1.16,LogicBoolean_,logic_boolean,,1.15,!=,!=,!=,bool,"Return true if number, unit, string, bool on both sides different. Means different to next value","isVisible: if memory.message != parent.readUnitMemory(name=""stateMessage"", type=""string"")",unmatched,,,,,0,official-only,,,,
1052,1.16,LogicBoolean_,logic_boolean,,1.15,+,+,+,same type,Add two numbers or join two strings. Means addition to this value,setUnitMemory: stockpile = self.ammo + customTarget1.resource.reserve,unmatched,,,,,0,official-only,,,,
1053,1.16,LogicBoolean_,logic_boolean,,1.15,-,-,-,same type,Subtract two numbers. Means substraction to this value,setUnitMemory: stockpile = self.ammo - customTarget2.resource.reserve,unmatched,,,,,0,official-only,,,,
1054,1.16,LogicBoolean_,logic_boolean,,1.15,/,/,/,same type,Divide two numbers. Means division of two values,setUnitMemory: damageMultiplierBuffer = memory.population / memory.death,unmatched,,,,,0,official-only,,,,
1055,1.16,LogicBoolean_,logic_boolean,,1.15,*,*,*,same type,Multiply two numbers. Means multiplication of two values,setUnitMemory: reserveCash = memory.population * self.resource.credits,unmatched,,,,,0,official-only,,,,
1056,1.16,LogicBoolean_,logic_boolean,,1.15,%,%,%,same type,Divides two numbers and returns the remainder. Means a percentage of a value,"setUnitMemory: isEvenX = select(self.x % 2, true, false)",unmatched,,,,,0,official-only,,,,
1058,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isUnderwater(),self.isUnderwater(),self.isUnderwater(),bool,Checks if unit is underwater,autoTrigger: if self.isUnderwater(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isUnderwater,0,high,,loadTypes,()V,
1059,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isAtGroundHeight(),self.isAtGroundHeight(),self.isAtGroundHeight(),bool,Checks if unit is in surface level,autoTrigger: if thisActionTarget.isAtGroundHeight(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isAtGroundHeight,0,high,,loadTypes,()V,
1060,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isFlying(),self.isFlying(),self.isFlying(),bool,Checks if unit is flying,isActive: if self.isFlying(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isFlying,0,high,,loadTypes,()V,
1061,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isMoving(),self.isMoving(),self.isMoving(),bool,Checks if unit is moving on its own by any means,isLocked: if self.isMoving(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isMoving,0,high,,loadTypes,()V,
1062,1.16,LogicBoolean_,logic_boolean,Unit location and movement,1.15,self.isReversing(),self.isReversing(),self.isReversing(),bool,Checks if unit is moving backwards,isLockedAlt2: if self.isReversing(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isReversing,0,high,,loadTypes,()V,
1063,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isAtTopSpeed(),self.isAtTopSpeed(),self.isAtTopSpeed(),bool,Checks if the unit current speed matches the moveSpeed property,autoTrigger: if self.isAtTopSpeed(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isAtTopSpeed,0,high,,loadTypes,()V,
1064,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isInWater(),self.isInWater(),self.isInWater(),bool,Checks if unit touches a water tile,isLocked: if not self.isInWater(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isInWater,0,high,,loadTypes,()V,
1065,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isOverwater(),self.isOverwater(),self.isOverwater(),bool,Checks if unit is touching or over a water tile,isLocked: if not self.isOverwater(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isOverwater,0,high,,loadTypes,()V,
1066,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isOverLiquid(),self.isOverLiquid(),self.isOverLiquid(),bool,"Checks if unit is touching or over a liquid tile (water, lava)",isLocked: if not self.isOverLiquid(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isOverLiquid,0,high,,loadTypes,()V,
1067,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isOverClift(),self.isOverClift(),self.isOverClift(),bool,Checks if unit is touching a cliff tile,isLocked: if not self.isOverClift(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isOverClift,0,high,,loadTypes,()V,
1068,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isOverPassableTile(),self.isOverPassableTile(),self.isOverPassableTile(),bool,"Checks if unit is touching or over a specific tile (parameters: type, Type Values: NONE, LAND, BUILDING, HOVER, OVER_CLIFF, OVER_CLIFF_WATER, AIR, WATER)","isLockedAlt: if self.isOverPassableTile(type=""OVER_CLIFF_WATER"")",matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isOverPassableTile,0,high,,loadTypes,()V,
1069,1.16,LogicBoolean_,logic_boolean,Unit location and movement,,self.isOverOpenLand(),self.isOverOpenLand(),self.isOverOpenLand(),bool,shortcut for self.isOverPassableTile(type='LAND'),hidden: if not self.isOverOpenLand(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isOverOpenLand,0,high,,loadTypes,()V,
1071,1.16,LogicBoolean_,logic_boolean,Unit stats,1.13.3,self.hasResources(),self.hasResources(),self.hasResources(),bool,Checks if unit has these resources. Can check multiple resources at the same time (all price parameters).,"isActive self.hasResources(credits=1, energy=2)",matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.hasResources,0,high,,loadTypes,()V,
1072,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.resource(),self.resource(),self.resource(),float / bool,"Checks a single resource (parameters: type, greaterThan, lessThan) (1.15 returns float with no parameters)",isActive: self.resource(type=gold) >= 10,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.resource,0,high,,loadTypes,()V,
1073,1.16,LogicBoolean_,logic_boolean,Unit stats,1.15,self.resource.RESOURCE_TYPE,self.resource.RESOURCE_TYPE,self.resource.RESOURCE_TYPE,float,Shortcut for: self.resource(type='RESOURCE_TYPE'),addResourcesWithLogic: hp += self.resource.gold,unmatched,,,,,0,official-only,,,,
1074,1.16,LogicBoolean_,logic_boolean,Unit stats,1.14?,self.isResourceLargerThan,self.isResourceLargerThan,self.isResourceLargerThan,bool,"Compare two resource between each other, note multiplyTargetBy doesn't make any changes. (parameters: source=x, compareTarget=x, byMoreThan=x, multiplyTargetBy=x)","autoTrigger: self.isResourceLargerThan(source=oil, compareTarget=sauce, byMoreThan=100, multiplyTargetBy=0.2)",matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isResourceLargerThan,0,high,,loadTypes,()V,
1075,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.hp(),self.hp(),self.hp(),float / bool,"Returns the current health of the unit (parameters: greaterThan, lessThan, empty, full). (1.15 returns float with no parameters)","addResourcesWithLogic: energy += select(self.hp > self.energy, 10, 3)",matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.hp,3,high,,loadTypes,()V,
1076,1.16,LogicBoolean_,logic_boolean,Unit stats,1.15,self.maxHp(),self.maxHp(),self.maxHp(),float / bool,"Returns the maximum health of the unit (parameters: greaterThan, lessThan, empty, full). (1.15 returns float with no parameters)",setResourcesWithLogic: sauce = self.maxHp * self.energy,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.maxHp,2,high,,loadTypes,()V,
1077,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.height(),self.height(),self.height(),float / bool,"Returns the height of the unit from the ground (parameters: greaterThan, lessThan, empty, full) (1.15 returns float with no parameters)",imageScale: 1 + (self.height * 0.1),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.height,8,high,,loadTypes,()V,
1078,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.ammo(),self.ammo(),self.ammo(),int / bool,"Returns int if no parameters, boolean with any parameters (parameters: greaterThan, lessThan, empty, full)",isLocked: if self.ammo < 1,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.ammo,2,high,,loadTypes,()V,
1079,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.isAmmoEmpty(),self.isAmmoEmpty(),self.isAmmoEmpty(),bool,shortcut for self.ammo(empty=true),isLockedAlt: self.isAmmoEmpty(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isAmmoEmpty,0,high,,loadTypes,()V,
1080,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.ammoIncludingQueued(),self.ammoIncludingQueued(),self.ammoIncludingQueued(),int / bool,"Also includes ammo from actions still in queue (parameters: greaterThan, lessThan, empty, full)",isLocked: if self.ammoIncludingQueued(lessThan=12),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.ammoIncludingQueued,0,high,,loadTypes,()V,
1081,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.energy(),self.energy(),self.energy(),float / bool,"(parameters: greaterThan, lessThan, empty, full) (1.15 returns float with no parameters)",isVisible: if self.energy() > 50,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.energy,3,high,,loadTypes,()V,
1082,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.energyIncludingQueued(),self.energyIncludingQueued(),self.energyIncludingQueued(),float / bool,"Also includes energy from actions still in queue (parameters: greaterThan, lessThan, empty, full)",isVisible: if self.energyIncludingQueued(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.energyIncludingQueued,0,high,,loadTypes,()V,
1083,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.isEnergyFull(),self.isEnergyFull(),self.isEnergyFull(),bool,shortcut for self.energy(full=true),isLocked: if self.isEnergyFull(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isEnergyFull,0,high,,loadTypes,()V,
1084,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.isEnergyEmpty(),self.isEnergyEmpty(),self.isEnergyEmpty(),bool,shortcut for self.energy(empty=true),isActive: if self.isEnergyEmpty(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isEnergyEmpty,0,high,,loadTypes,()V,
1085,1.16,LogicBoolean_,logic_boolean,Unit stats,1.15p10,self.maxEnergy(),self.maxEnergy(),self.maxEnergy(),float / bool,"Returns maximum energy (defaults to energyMax value in core, dynamically adjusts to changed value made by setUnitStats)",isLocked: if memory.kills < self.maxEnergy(),matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.maxEnergy,1,high,,loadTypes,()V,
1086,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.isEnergyRecharging(),self.isEnergyRecharging(),self.isEnergyRecharging(),bool,Checks if unit energy is passively recharging,"text: Reload %{select(self.isEnergyRecharging(), """", ""[ready"")}",matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.isEnergyRecharging,1,high,,loadTypes,()V,
1087,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.shield(),self.shield(),self.shield(),float / bool,"(parameters: greaterThan, lessThan, empty, full) (1.15 returns float with no parameters)",isActive: if self.shield() == 0,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.shield,3,high,,loadTypes,()V,
1088,1.16,LogicBoolean_,logic_boolean,Unit stats,1.15p10,self.maxShield(),self.maxShield(),self.maxShield(),float / bool,"Returns the maximum shield value (defaults to maxShield value in core, but dynamically adjusts to changes made with setUnitStats)",isLockedAlt2: if self.energy <= self.maxShield()/2,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.maxShield,2,high,,loadTypes,()V,
1089,1.16,LogicBoolean_,logic_boolean,Unit stats,,self.kills(),self.kills(),self.kills(),int / bool,"Returns the number of kills the unit has done (parameters: greaterThan, lessThan) (1.15 returns int with no parameters)",setUnitMemory: score = self.kills()*3,matched,com/corrodinggames/rts/game/units/custom/logicBooleans/LogicBooleanGameFunctions,rustedwarfare/custom/logic/LogicBooleanGameFunctions,logic-boolean,self.kills,0,high,,loadTypes,()V,
